# E  sum  T1  T2  T3 ...
 -3.9690   1.2072   0.4202   0.4202   0.3668
 -3.9439   1.3233   0.4631   0.4631   0.3971
 -3.9189   1.4410   0.5052   0.5052   0.4306
 -3.8939   1.5511   0.5427   0.5427   0.4656
 -3.8689   1.6424   0.5716   0.5716   0.4993
 -3.8438   1.7032   0.5879   0.5879   0.5275
 -3.8188   1.7244   0.5893   0.5893   0.5458
 -3.7938   1.7018   0.5756   0.5756   0.5506
 -3.7688   1.6376   0.5486   0.5486   0.5405
 -3.7437   1.5400   0.5117   0.5117   0.5166
 -3.7187   1.4205   0.4691   0.4691   0.4823
 -3.6937   1.2910   0.4245   0.4245   0.4421
 -3.6687   1.1616   0.3809   0.3809   0.3998
 -3.6436   1.0389   0.3401   0.3401   0.3586
 -3.6186   0.9267   0.3033   0.3033   0.3202
 -3.5936   0.8266   0.2705   0.2705   0.2856
 -3.5686   0.7387   0.2419   0.2419   0.2549
 -3.5435   0.6620   0.2169   0.2169   0.2281
 -3.5185   0.5954   0.1953   0.1953   0.2048
 -3.4935   0.5378   0.1766   0.1766   0.1846
 -3.4685   0.4878   0.1603   0.1603   0.1671
 -3.4434   0.4443   0.1462   0.1462   0.1519
 -3.4184   0.4064   0.1339   0.1339   0.1387
 -3.3934   0.3733   0.1230   0.1230   0.1272
 -3.3684   0.3442   0.1136   0.1136   0.1171
 -3.3433   0.3185   0.1052   0.1052   0.1082
 -3.3183   0.2958   0.0977   0.0977   0.1003
 -3.2933   0.2756   0.0911   0.0911   0.0933
 -3.2683   0.2576   0.0852   0.0852   0.0871
 -3.2432   0.2414   0.0799   0.0799   0.0816
 -3.2182   0.2269   0.0752   0.0752   0.0766
 -3.1932   0.2138   0.0709   0.0709   0.0721
 -3.1682   0.2019   0.0670   0.0670   0.0680
 -3.1431   0.1912   0.0634   0.0634   0.0644
 -3.1181   0.1813   0.0602   0.0602   0.0610
 -3.0931   0.1724   0.0572   0.0572   0.0579
 -3.0681   0.1641   0.0545   0.0545   0.0551
 -3.0430   0.1566   0.0520   0.0520   0.0526
 -3.0180   0.1496   0.0497   0.0497   0.0502
 -2.9930   0.1432   0.0476   0.0476   0.0480
 -2.9680   0.1372   0.0456   0.0456   0.0460
 -2.9429   0.1317   0.0438   0.0438   0.0441
 -2.9179   0.1265   0.0421   0.0421   0.0424
 -2.8929   0.1217   0.0405   0.0405   0.0408
 -2.8679   0.1172   0.0390   0.0390   0.0393
 -2.8428   0.1130   0.0376   0.0376   0.0378
 -2.8178   0.1091   0.0363   0.0363   0.0365
 -2.7928   0.1054   0.0351   0.0351   0.0353
 -2.7678   0.1020   0.0339   0.0339   0.0341
 -2.7427   0.0987   0.0328   0.0328   0.0330
 -2.7177   0.0957   0.0318   0.0318   0.0320
 -2.6927   0.0928   0.0309   0.0309   0.0310
 -2.6677   0.0900   0.0300   0.0300   0.0301
 -2.6426   0.0874   0.0291   0.0291   0.0292
